Age at Training,SEX,EVENT_YEAR,GRADE,STATE,ZIP_CODE,ASVAB_AFQT_PERCENTILE,ASVAB_ADMIN,ASVAB_ELEC,ASVAB_GEN,ASVAB_MECH,ASVAB_AVERAGE,MARITAL_STATUS,Grad,Elim
22,F,2004,92,AE,9824,83,85,89,80,69,80.75,M,Yes,No
19,M,2003,92,MN,55124,83,80,93,83,67,80.75,M,Yes,No
21,M,2004,92,MO,63031,72,74,93,72,84,80.75,M,Yes,No
43,M,2004,91,LA,70454,70,71,88,74,90,80.75,M,Yes,No
29,M,2004,90,PA,15227,78,77,83,78,85,80.75,M,Yes,No
35,M,2005,90,HI,96816,58,80,76,70,97,80.75,M,Yes,No
20,M,2003,90,TX,76904,44,71,76,83,93,80.75,M,Yes,No
25,M,2003,90,AK,99654,80,67,74,92,90,80.75,M,Yes,No
26,M,2004,90,HI,96789,84,87,76,92,68,80.75,M,Yes,No
24,M,2004,89,MO,65305,78,76,82,78,87,80.75,M,Yes,No
19,M,2004,89,CA,95901,49,80,81,76,86,80.75,M,Yes,No
19,M,2004,88,CO,80017,78,63,87,89,84,80.75,M,Yes,No
20,M,2004,87,AK,99577,81,74,80,76,93,80.75,M,Yes,No
22,M,2004,87,NE,68123,74,74,89,72,88,80.75,M,Yes,No
24,F,2003,87,FL,32566,80,74,82,85,82,80.75,M,Yes,No
20,M,2004,83,AE,9137,79,74,77,81,91,80.75,M,Yes,No
19,M,2004,82,NM,87116,74,67,83,80,93,80.75,M,Yes,No
38,M,2004,80,OH,43102,79,76,88,74,85,80.75,M,Yes,No
29,M,2004,80,OK,74012,84,89,71,78,85,80.75,M,Yes,No
26,M,2004,80,IN,47032,65,85,91,68,79,80.75,M,Yes,No
19,M,2004,80,MO,65336,79,71,80,85,87,80.75,M,Yes,No
30,M,2004,70,NE,68347,78,80,85,76,82,80.75,M,Yes,No
19,M,2004,93,GA,31645,80,84,82,76,81,80.75,D,Yes,No
36,M,2005,93,TX,78114,79,72,82,80,89,80.75,D,Yes,No
23,M,2005,88,GA,31093,77,71,77,83,92,80.75,D,Yes,No
19,M,2003,88,AP,96319,71,65,91,78,89,80.75,D,Yes,No
22,M,2004,88,TX,76306,78,84,83,72,84,80.75,D,Yes,No
26,M,2005,87,IL,62269,72,82,72,76,93,80.75,D,Yes,No
22,M,2005,82,WY,82009,79,84,80,74,85,80.75,D,Yes,No
19,M,2004,83,GA,30144,80,76,81,84,83,81,S,No,Yes
19,M,2003,77,MN,55969,79,83,84,74,83,81,S,No,Yes
19,M,2004,80,IL,62225,74,67,89,80,88,81,M,No,Yes
43,M,2003,93,TN,37214,84,48,87,92,97,81,UNKNOWN,Yes,No
22,M,2004,94,CA,93944,80,74,81,83,86,81,S,Yes,No
45,M,2004,96,HI,96791,79,53,85,92,94,81,UNKNOWN,Yes,No
25,M,2003,93,PA,19104,84,90,84,78,72,81,UNKNOWN,Yes,No
28,M,2003,92,TX,76311,78,79,82,84,79,81,UNKNOWN,Yes,No
22,F,2003,91,NM,87109,88,89,80,88,67,81,UNKNOWN,Yes,No
19,M,2003,90,IA,52577,80,81,87,80,76,81,UNKNOWN,Yes,No
36,M,2003,90,TX,75556,78,65,77,90,92,81,UNKNOWN,Yes,No
23,M,2003,89,MI,48324,85,90,69,80,85,81,UNKNOWN,Yes,No
18,M,2003,86,PA,15120,80,81,90,80,73,81,UNKNOWN,Yes,No
23,F,2003,83,US,9461,91,99,77,82,66,81,UNKNOWN,Yes,No
43,M,2004,82,MI,48183,69,77,75,76,96,81,UNKNOWN,Yes,No
31,M,2004,100,OH,45218,82,80,92,81,71,81,S,Yes,No
26,M,2004,99,PA,19047,83,78,87,83,76,81,S,Yes,No
23,M,2004,96,FL,32539,74,80,84,66,94,81,S,Yes,No
23,M,2004,93,OK,73145,84,85,83,81,75,81,S,Yes,No
25,M,2003,93,SC,29406,84,87,88,81,68,81,S,Yes,No
23,M,2004,92,MI,49316,76,71,82,82,89,81,S,Yes,No
20,M,2004,92,OH,45011,81,81,79,76,88,81,S,Yes,No
19,M,2003,91,MS,39534,83,91,83,74,76,81,S,Yes,No
20,M,2004,91,TX,76908,80,89,87,72,76,81,S,Yes,No
24,M,2003,91,CO,80909,82,76,82,85,81,81,S,Yes,No
22,M,2005,91,GA,30238,79,76,81,80,87,81,S,Yes,No
21,M,2004,90,OR,97013,79,65,82,89,88,81,S,Yes,No
26,M,2003,89,OK,73160,84,89,81,78,76,81,S,Yes,No
22,M,2004,89,CA,93944,80,74,81,83,86,81,S,Yes,No
26,M,2003,89,LA,71115,75,71,81,78,94,81,S,Yes,No
23,M,2005,89,FL,33616,75,74,86,76,88,81,S,Yes,No
20,M,2005,88,MD,20714,75,76,93,74,81,81,S,Yes,No
36,M,2005,87,WA,98597,78,71,89,85,79,81,S,Yes,No
23,M,2004,87,AE,09459,84,88,77,80,79,81,S,Yes,No
36,M,2004,87,OK,73130,77,67,83,85,89,81,S,Yes,No
18,F,2003,86,VA,23518,81,96,84,88,56,81,S,Yes,No
20,M,2004,86,CA,93437,84,89,89,78,68,81,S,Yes,No
20,M,2004,83,FL,32544,86,87,89,83,65,81,S,Yes,No
18,M,2004,83,OH,43431,80,72,88,85,79,81,S,Yes,No
19,M,2004,83,DE,19904,81,71,82,80,91,81,S,Yes,No
21,M,2003,83,ME,4055,81,71,76,81,96,81,S,Yes,No
22,F,2004,82,MD,20762,80,78,88,81,77,81,S,Yes,No
23,M,2004,82,WA,98229,72,63,85,82,94,81,S,Yes,No
28,M,2003,72,CT,06096,79,79,89,78,78,81,S,Yes,No
29,M,2004,97,OH,45011,81,72,82,83,87,81,M,Yes,No
23,M,2004,97,NJ,8641,72,71,87,74,92,81,M,Yes,No
23,M,2004,96,NC,27531,71,65,85,78,96,81,M,Yes,No
25,M,2003,96,OH,43140,79,87,88,70,79,81,M,Yes,No
41,M,2004,95,NC,27592,81,88,76,78,82,81,M,Yes,No
19,M,2003,95,KS,67207,80,80,77,80,87,81,M,Yes,No
20,F,2004,95,TX,76908,89,89,77,90,68,81,M,Yes,No
38,M,2003,94,WV,26711,88,59,85,85,95,81,M,Yes,No
26,M,2004,94,NC,28306,83,76,74,87,87,81,M,Yes,No
35,M,2004,94,SD,57110,80,94,85,81,64,81,M,Yes,No
19,M,2004,93,NV,89015,78,80,89,74,81,81,M,Yes,No
18,M,2004,93,TX,78253,78,78,89,76,81,81,M,Yes,No
25,M,2004,92,MA,1731,83,72,81,89,82,81,M,Yes,No
34,M,2004,90,OK,73044,79,92,80,87,65,81,M,Yes,No
29,M,2004,90,PA,16360,78,74,82,80,88,81,M,Yes,No
28,M,2004,89,NV,89706,80,65,88,81,90,81,M,Yes,No
22,M,2004,89,GA,31088,75,65,89,83,87,81,M,Yes,No
19,M,2003,89,AR,72076,75,82,88,80,74,81,M,Yes,No
26,M,2004,89,NC,28306,83,76,74,87,87,81,M,Yes,No
23,M,2004,89,AZ,85374,86,85,82,85,72,81,M,Yes,No
20,M,2004,89,IL,60440,84,83,70,86,85,81,M,Yes,No
28,M,2005,88,OH,45434,82,74,82,87,81,81,M,Yes,No
18,M,2003,88,AP,96326,82,84,85,80,75,81,M,Yes,No
35,M,2004,87,PA,15108,78,77,85,78,84,81,M,Yes,No
21,M,2004,86,GA,31088,80,72,83,87,82,81,M,Yes,No
19,M,2003,83,TX,77045,72,69,85,76,94,81,M,Yes,No
37,M,2004,80,VA,22701,75,80,80,68,96,81,M,Yes,No
22,M,2004,75,WA,98503,77,72,79,80,93,81,M,Yes,No
57,M,2004,70,DE,19977,78,58,83,86,97,81,M,Yes,No
29,F,2004,99,ME,04038,74,97,78,74,75,81,D,Yes,No
22,M,2003,90,GU,96912,69,78,91,74,81,81,D,Yes,No
21,M,2004,88,CO,80920,75,74,85,74,91,81,D,Yes,No
22,M,2003,83,LA,70634,80,72,74,87,91,81,D,Yes,No
19,M,2003,81,OK,73110,82,87,88,76,73,81,D,Yes,No
19,F,2005,80,FL,32404,92,95,75,87,67,81,D,Yes,No
18,M,2003,88,IA,52402,80,83,85,76,81,81.25,UNKNOWN,No,Yes
20,M,2003,74,GA,30815,89,92,79,86,68,81.25,S,No,Yes
18,M,2004,57,NY,10512,82,81,80,84,80,81.25,S,No,Yes
21,M,2004,26,FL,32544,79,85,87,72,81,81.25,S,No,Yes
26,F,2004,66,FL,32563,82,78,82,83,82,81.25,S,Yes,No
26,F,2004,66,FL,32563,82,78,82,83,82,81.25,S,Yes,No
24,F,2005,58,NJ,8641,87,90,79,84,72,81.25,D,Yes,No
23,M,2003,96,AZ,85051,82,86,88,78,73,81.25,UNKNOWN,Yes,No
21,M,2003,95,TX,76908,80,89,86,72,78,81.25,UNKNOWN,Yes,No
19,M,2003,93,AZ,85225,82,89,77,76,83,81.25,UNKNOWN,Yes,No
32,M,2003,90,IN,46777,68,84,84,68,89,81.25,UNKNOWN,Yes,No
18,M,2003,87,WA,99212,82,81,75,84,85,81.25,UNKNOWN,Yes,No
26,M,2003,87,SC,29063,74,67,81,82,95,81.25,UNKNOWN,Yes,No
19,M,2003,86,KS,67432,81,84,87,78,76,81.25,UNKNOWN,Yes,No
55,M,2003,84,IL,62225,84,64,84,96,81,81.25,UNKNOWN,Yes,No
19,M,2003,83,TX,75032,84,86,82,80,77,81.25,UNKNOWN,Yes,No
19,M,2003,79,FL,33071,81,83,89,80,73,81.25,UNKNOWN,Yes,No
21,M,2003,79,AL,36567,79,77,82,80,86,81.25,UNKNOWN,Yes,No
23,M,2004,97,ID,83648,82,79,81,86,79,81.25,S,Yes,No
24,M,2004,97,TX,78245,74,65,91,81,88,81.25,S,Yes,No
19,F,2004,95,FL,32926,84,85,87,81,72,81.25,S,Yes,No
26,M,2004,95,LA,71047,82,81,89,66,89,81.25,S,Yes,No
20,M,2004,95,AR,72099,84,92,72,76,85,81.25,S,Yes,No
19,M,2004,94,TX,76908,79,79,83,78,85,81.25,S,Yes,No
20,M,2004,93,SC,29150,86,87,76,83,79,81.25,S,Yes,No
21,M,2004,92,FL,32544,79,85,87,72,81,81.25,S,Yes,No
20,M,2004,92,SC,29630,83,96,85,66,78,81.25,S,Yes,No
28,M,2004,91,WA,98107,74,74,87,74,90,81.25,S,Yes,No
22,M,2004,91,TX,75043,80,72,85,88,80,81.25,S,Yes,No
22,M,2003,91,VA,22124,78,87,88,68,82,81.25,S,Yes,No
23,F,2004,91,TX,76051,82,87,82,88,68,81.25,S,Yes,No
19,M,2003,89,AE,9603,78,76,94,78,77,81.25,S,Yes,No
23,M,2004,89,CA,93944,79,79,77,96,73,81.25,S,Yes,No
18,F,2005,89,WI,54755,82,84,79,80,82,81.25,S,Yes,No
21,M,2004,89,TX,79765,84,83,77,86,79,81.25,S,Yes,No
19,M,2003,89,WA,98403,77,72,85,80,88,81.25,S,Yes,No
19,M,2003,86,AP,99999,80,85,82,76,82,81.25,S,Yes,No
20,M,2003,84,AK,71834,82,69,83,92,81,81.25,S,Yes,No
22,M,2003,83,NE,68005,76,67,93,83,82,81.25,S,Yes,No
18,M,2004,83,MO,63631,72,65,87,80,93,81.25,S,Yes,No
20,M,2004,82,IL,61114,80,79,87,82,77,81.25,S,Yes,No
19,M,2003,82,NJ,8844,82,86,85,78,76,81.25,S,Yes,No
26,F,2004,81,FL,32563,82,78,82,83,82,81.25,S,Yes,No
19,M,2004,80,CO,80914,75,69,82,80,94,81.25,S,Yes,No
20,M,2005,78,CA,95991,82,88,74,76,87,81.25,S,Yes,No
20,M,2004,76,CA,95023,80,80,83,80,82,81.25,S,Yes,No
20,M,2003,99,ID,83647,75,76,89,72,88,81.25,M,Yes,No
39,M,2003,98,RI,2860,78,80,72,85,88,81.25,M,Yes,No
20,M,2003,97,NC,28551,80,85,85,76,79,81.25,M,Yes,No
18,M,2004,96,ME,4955,80,80,88,78,79,81.25,M,Yes,No
34,M,2004,95,MO,64134,74,69,82,78,96,81.25,M,Yes,No
35,M,2005,95,ID,83709,82,80,85,81,79,81.25,M,Yes,No
19,F,2004,94,NY,14623,86,89,75,84,77,81.25,M,Yes,No
19,F,2004,94,TX,79601,84,76,81,89,79,81.25,M,Yes,No
32,M,2004,92,AZ,86401,82,74,91,78,82,81.25,M,Yes,No
19,F,2005,92,CA,95991,86,72,74,87,92,81.25,M,Yes,No
23,M,2003,92,ND,58220,80,80,89,78,78,81.25,M,Yes,No
22,M,2004,92,ID,83816,82,83,83,82,77,81.25,M,Yes,No
48,M,2003,92,GA,31324,74,61,92,76,96,81.25,M,Yes,No
27,M,2004,92,TX,76908,84,86,75,82,82,81.25,M,Yes,No
32,M,2003,91,NY,13421,79,71,85,76,93,81.25,M,Yes,No
19,M,2004,91,DE,19943,78,71,81,83,90,81.25,M,Yes,No
22,M,2003,91,AR,72099,81,83,79,80,83,81.25,M,Yes,No
19,F,2004,90,NY,14623,86,89,75,84,77,81.25,M,Yes,No
27,M,2004,89,TX,76908,84,83,75,86,81,81.25,M,Yes,No
33,M,2005,89,CT,6085,97,85,74,68,98,81.25,M,Yes,No
23,M,2004,88,GA,30907,71,67,85,85,88,81.25,M,Yes,No
21,F,2004,87,NM,88002,80,78,85,80,82,81.25,M,Yes,No
33,M,2004,87,AZ,85757,87,63,91,87,84,81.25,M,Yes,No
45,M,2005,87,MN,55808,69,65,93,68,99,81.25,M,Yes,No
39,M,2005,86,MA,01432,82,76,70,85,94,81.25,M,Yes,No
19,F,2004,85,CA,95620,83,78,80,85,82,81.25,M,Yes,No
41,M,2004,85,CA,95660,88,78,89,81,77,81.25,M,Yes,No
22,F,2004,85,GA,30041,80,78,85,81,81,81.25,M,Yes,No
19,M,2003,84,OK,73117,82,74,82,87,82,81.25,M,Yes,No
36,M,2003,84,CA,95918,71,69,88,78,90,81.25,M,Yes,No
20,M,2005,83,CA,94535,85,92,86,78,69,81.25,M,Yes,No
24,F,2004,82,KS,67037,85,88,77,84,76,81.25,M,Yes,No
20,M,2004,81,CA,94535,78,71,84,83,87,81.25,M,Yes,No
23,M,2004,77,CO,80012,75,67,83,81,94,81.25,M,Yes,No
31,M,2004,97,AZ,85730,70,85,93,70,77,81.25,D,Yes,No
37,M,2004,93,UT,84065,71,63,88,78,96,81.25,D,Yes,No
21,M,2004,92,KS,67226,82,84,76,80,85,81.25,D,Yes,No
23,F,2004,89,MD,21060,93,91,85,93,56,81.25,D,Yes,No
22,F,2003,88,IN,47130,80,71,87,88,79,81.25,D,Yes,No
41,M,2004,85,FL,33460,64,72,81,78,94,81.25,D,Yes,No
20,M,2003,97,OK,73160,84,86,82,82,76,81.5,UNKNOWN,Yes,No
27,M,2003,95,OK,74012,84,83,82,84,77,81.5,UNKNOWN,Yes,No
23,M,2003,93,RI,2910,79,76,86,82,82,81.5,UNKNOWN,Yes,No
22,M,2003,91,IN,46268,78,81,89,74,82,81.5,UNKNOWN,Yes,No
21,M,2003,90,UT,84094,75,71,82,80,93,81.5,UNKNOWN,Yes,No
40,M,2004,88,SC,29651,82,79,77,82,88,81.5,UNKNOWN,Yes,No
19,M,2003,84,MI,49331,78,79,84,76,87,81.5,UNKNOWN,Yes,No
22,M,2003,84,IA,52594,75,67,88,84,87,81.5,UNKNOWN,Yes,No
27,M,2004,98,CA,92806,87,78,88,87,73,81.5,S,Yes,No
20,M,2005,97,ND,58705,71,63,87,80,96,81.5,S,Yes,No
22,M,2004,96,TN,37854,77,72,88,80,86,81.5,S,Yes,No
21,M,2004,95,AK,99702,80,78,82,81,85,81.5,S,Yes,No
18,M,2003,95,IN,47403,80,84,91,76,75,81.5,S,Yes,No
22,M,2004,92,FL,33756,78,65,77,88,96,81.5,S,Yes,No
20,F,2004,92,TX,78251,80,69,87,89,81,81.5,S,Yes,No
21,M,2003,92,TX,77365,84,72,83,92,79,81.5,S,Yes,No
20,M,2004,91,OK,73145,75,76,91,72,87,81.5,S,Yes,No
19,M,2003,90,NC,28025,75,65,83,83,95,81.5,S,Yes,No
18,M,2004,90,AZ,85613,86,87,80,83,76,81.5,S,Yes,No
24,M,2005,88,PA,17603,90,91,89,88,58,81.5,S,Yes,No
19,F,2003,88,WY,82005,86,86,78,86,76,81.5,S,Yes,No
18,M,2005,88,KS,67218,82,84,76,81,85,81.5,S,Yes,No
18,F,2003,87,WA,98438,88,90,86,86,64,81.5,S,Yes,No
21,M,2004,85,WA,99216,82,84,86,80,76,81.5,S,Yes,No
19,F,2003,85,FL,32724,79,76,88,80,82,81.5,S,Yes,No
19,M,2004,84,FL,32547,86,85,84,85,72,81.5,S,Yes,No
19,F,2004,83,GA,30214,82,85,81,81,79,81.5,S,Yes,No
20,M,2005,82,NV,89446,80,84,88,76,78,81.5,S,Yes,No
19,M,2004,81,GA,31098,90,91,82,88,65,81.5,S,Yes,No
19,M,2004,81,OH,44481,84,76,80,89,81,81.5,S,Yes,No
22,F,2004,80,PA,16407,85,83,78,88,77,81.5,S,Yes,No
21,M,2004,78,CT,6053,77,71,86,84,85,81.5,S,Yes,No
18,M,2004,77,WI,54143,78,86,86,68,86,81.5,S,Yes,No
41,F,2004,99,AR,72078,77,85,88,74,79,81.5,M,Yes,No
32,F,2004,99,MT,59485,88,84,74,89,79,81.5,M,Yes,No
36,M,2003,98,CO,80603,94,71,85,93,77,81.5,M,Yes,No
20,M,2004,96,NE,68123,82,92,76,70,88,81.5,M,Yes,No
21,M,2004,96,PA,17404,75,78,91,70,87,81.5,M,Yes,No
44,F,2004,95,CA,94134,95,92,91,96,47,81.5,M,Yes,No
22,M,2004,94,AZ,85335,79,76,82,80,88,81.5,M,Yes,No
31,M,2004,94,AZ,85365,76,76,81,76,93,81.5,M,Yes,No
19,F,2005,93,IN,46710,89,92,76,83,75,81.5,M,Yes,No
30,M,2004,93,AZ,85629,77,80,88,72,86,81.5,M,Yes,No
19,M,2003,92,MD,21061,86,91,83,80,72,81.5,M,Yes,No
27,M,2003,91,MO,65301,71,67,91,74,94,81.5,M,Yes,No
18,M,2003,91,IA,52501,82,85,84,78,79,81.5,M,Yes,No
23,M,2004,90,SC,29154,62,85,84,72,85,81.5,M,Yes,No
22,M,2003,89,FL,32579,79,80,76,76,94,81.5,M,Yes,No
31,F,2004,89,AL,35173,75,72,91,76,87,81.5,M,Yes,No
19,M,2003,89,AK,99508,80,78,89,80,79,81.5,M,Yes,No
29,M,2004,88,CA,95991,75,76,85,72,93,81.5,M,Yes,No
22,M,2004,87,AZ,85307,86,89,71,84,82,81.5,M,Yes,No
20,M,2004,86,OH,45385,80,85,89,76,76,81.5,M,Yes,No
22,F,2004,84,NC,28405,90,92,76,85,73,81.5,M,Yes,No
23,F,2003,84,AR,72315,87,97,77,76,76,81.5,M,Yes,No
22,M,2004,84,CA,95903,80,85,85,83,73,81.5,M,Yes,No
22,M,2003,84,AR,72120,80,84,85,76,81,81.5,M,Yes,No
21,M,2003,82,HI,96818,83,76,84,87,79,81.5,M,Yes,No
19,M,2004,81,LA,71111,63,82,75,80,89,81.5,M,Yes,No
21,M,2003,81,NV,89115,75,71,87,78,90,81.5,M,Yes,No
30,M,2004,80,AZ,85382,72,76,87,72,91,81.5,M,Yes,No
41,M,2004,80,CA,94547,83,63,91,78,94,81.5,M,Yes,No
20,M,2004,77,MT,59106,79,72,77,83,94,81.5,M,Yes,No
19,M,2003,77,NE,68022,71,65,89,78,94,81.5,M,Yes,No
41,M,2004,100,MN,55175,44,65,80,87,94,81.5,D,Yes,No
19,M,2003,94,UT,84056,57,67,95,72,92,81.5,D,Yes,No
24,M,2004,90,AL,36866,76,80,82,70,94,81.5,D,Yes,No
28,M,2003,89,WA,99205,77,76,88,80,82,81.5,D,Yes,No
24,M,2004,87,AL,36866,76,80,82,70,94,81.5,D,Yes,No
21,M,2004,74,MA,1854,84,85,85,81,75,81.5,D,Yes,No
24,F,2003,98,OH,44691,85,83,77,88,79,81.75,UNKNOWN,No,Yes
19,M,2005,90,IA,51062,82,87,93,76,71,81.75,S,Yes,No
20,F,2004,80,TX,76908,91,88,85,92,62,81.75,S,Yes,No
21,M,2003,96,ID,83709,76,76,81,76,94,81.75,UNKNOWN,Yes,No
42,M,2003,96,LA,70032,82,45,98,88,96,81.75,UNKNOWN,Yes,No
34,M,2003,91,AZ,85383,82,85,78,84,80,81.75,UNKNOWN,Yes,No
21,M,2003,91,NJ,7013,89,90,82,88,67,81.75,UNKNOWN,Yes,No
42,M,2003,90,TN,37932,81,53,84,96,94,81.75,UNKNOWN,Yes,No
19,M,2003,89,CA,92509,84,84,83,84,76,81.75,UNKNOWN,Yes,No
28,M,2003,88,NY,11361,82,72,88,78,89,81.75,UNKNOWN,Yes,No
19,M,2003,87,OK,73170,78,76,90,80,81,81.75,UNKNOWN,Yes,No
22,M,2003,84,PA,17603,85,79,78,92,78,81.75,UNKNOWN,Yes,No
19,M,2003,83,WA,99004,80,79,93,82,73,81.75,UNKNOWN,Yes,No
19,M,2003,97,GA,31699,82,85,82,78,82,81.75,S,Yes,No
19,M,2004,97,MI,48763,82,81,84,80,82,81.75,S,Yes,No
22,M,2003,97,OK,74135,79,78,85,78,86,81.75,S,Yes,No
19,M,2004,96,AP,96266,79,76,84,80,87,81.75,S,Yes,No
27,M,2005,95,VA,23805,77,72,85,80,90,81.75,S,Yes,No
19,M,2003,93,IA,50511,88,88,76,85,78,81.75,S,Yes,No
23,M,2005,93,MO,63080,71,69,82,81,95,81.75,S,Yes,No
22,M,2005,92,AK,99506,80,76,89,83,79,81.75,S,Yes,No
21,M,2004,91,NJ,07073,82,72,81,88,86,81.75,S,Yes,No
19,M,2003,91,IA,50511,88,88,76,85,78,81.75,S,Yes,No
23,M,2004,91,WA,98229,82,86,80,78,83,81.75,S,Yes,No
28,M,2004,91,TX,78660,73,59,81,88,99,81.75,S,Yes,No
27,M,2004,90,MN,55803,80,87,87,80,73,81.75,S,Yes,No
24,M,2005,89,PA,17813,79,72,80,84,91,81.75,S,Yes,No
18,M,2004,89,MO,64093,80,84,89,78,76,81.75,S,Yes,No
21,M,2004,89,WA,98682,78,81,86,74,86,81.75,S,Yes,No
21,M,2004,89,WA,98682,78,81,86,74,86,81.75,S,Yes,No
18,M,2004,88,OH,44256,77,78,85,74,90,81.75,S,Yes,No
20,M,2004,87,VA,22042,87,85,88,87,67,81.75,S,Yes,No
19,M,2003,87,HI,96706,78,78,89,76,84,81.75,S,Yes,No
21,M,2004,84,NC,28306,82,79,82,96,70,81.75,S,Yes,No
22,M,2004,84,IA,51104,86,85,89,85,68,81.75,S,Yes,No
22,M,2003,83,FL,32507,81,80,81,81,85,81.75,S,Yes,No
20,F,2004,80,TX,76908,91,88,85,92,62,81.75,S,Yes,No
23,F,2003,96,SC,29040,83,85,85,80,77,81.75,M,Yes,No
20,M,2004,96,DE,19901,84,84,89,85,69,81.75,M,Yes,No
20,M,2003,96,MA,1851,75,78,85,70,94,81.75,M,Yes,No
36,M,2003,96,OH,44319,82,76,74,83,94,81.75,M,Yes,No
38,M,2005,95,CT,06249,82,69,83,80,95,81.75,M,Yes,No
19,M,2004,95,NV,89115,80,74,91,83,79,81.75,M,Yes,No
18,F,2003,94,NV,89081,62,72,85,83,87,81.75,M,Yes,No
44,M,2005,92,OH,45251,76,72,88,78,89,81.75,M,Yes,No
29,M,2004,91,CO,80011,83,76,82,87,82,81.75,M,Yes,No
24,M,2005,91,FL,32536,48,65,90,84,88,81.75,M,Yes,No
26,M,2003,90,VA,23602,84,91,81,80,75,81.75,M,Yes,No
21,F,2003,89,AR,72076,84,85,94,81,67,81.75,M,Yes,No
25,M,2004,88,SC,29488,78,78,85,76,88,81.75,M,Yes,No
22,M,2004,87,CA,95991,74,74,87,72,94,81.75,M,Yes,No
20,M,2004,87,ND,58704,74,76,91,70,90,81.75,M,Yes,No
19,M,2003,86,OH,45324,78,78,89,76,84,81.75,M,Yes,No
19,M,2004,85,ND,58750,79,74,87,81,85,81.75,M,Yes,No
38,M,2005,85,GU,96931,76,95,77,80,75,81.75,M,Yes,No
19,F,2003,80,WI,53705,68,82,77,80,88,81.75,M,Yes,No
44,M,2004,80,WI,54660,77,76,87,78,86,81.75,M,Yes,No
50,M,2004,77,NY,12306,79,64,99,66,98,81.75,M,Yes,No
28,F,2005,99,TX,75074,84,78,83,87,79,81.75,D,Yes,No
19,M,2004,90,KS,67205,75,74,89,74,90,81.75,D,Yes,No
31,M,2005,82,OH,45247,79,80,85,76,86,81.75,D,Yes,No
25,M,2003,82,VA,22191,86,83,84,90,71,82,S,No,Yes
21,M,2003,91,AK,99577,78,71,85,83,89,82,M,No,Yes
19,M,2003,88,VT,5077,89,92,83,86,67,82,UNKNOWN,Yes,No
25,M,2003,60,VA,22191,86,83,84,90,71,82,S,Yes,No
20,M,2004,67,FL,32542,84,80,89,87,72,82,M,Yes,No
20,M,2004,67,FL,32542,84,80,89,87,72,82,M,Yes,No
37,M,2003,95,MS,39145,79,61,90,86,91,82,UNKNOWN,Yes,No
36,M,2003,93,NY,14905,77,65,74,90,99,82,UNKNOWN,Yes,No
20,M,2003,93,IL,60440,82,83,91,78,76,82,UNKNOWN,Yes,No
19,F,2003,90,OR,97051,85,76,77,96,79,82,UNKNOWN,Yes,No
19,M,2003,90,PA,17872,84,89,90,78,71,82,UNKNOWN,Yes,No
19,M,2004,89,TX,76033,85,89,81,82,76,82,UNKNOWN,Yes,No
19,M,2003,88,VT,5077,89,92,83,86,67,82,UNKNOWN,Yes,No
19,M,2003,85,MT,59046,85,89,72,82,85,82,UNKNOWN,Yes,No
20,M,2003,84,SC,29059,85,84,77,86,81,82,UNKNOWN,Yes,No
19,M,2004,99,NY,13454,76,77,83,74,94,82,S,Yes,No
19,F,2004,97,NY,14150,82,88,89,85,66,82,S,Yes,No
46,F,2004,96,CT,06241,79,87,82,70,89,82,S,Yes,No
19,M,2004,95,GA,30052,80,84,92,76,76,82,S,Yes,No
20,M,2004,94,TX,76908,88,86,79,90,73,82,S,Yes,No
19,M,2004,94,CA,93307,85,89,78,82,79,82,S,Yes,No
24,M,2003,94,FL,32566,82,87,83,76,82,82,S,Yes,No
21,M,2004,94,CA,91711,78,71,89,83,85,82,S,Yes,No
23,M,2004,94,IL,62225,82,80,85,81,82,82,S,Yes,No
20,M,2004,93,NM,88101,83,91,88,74,75,82,S,Yes,No
26,M,2003,91,MO,65584,82,78,79,83,88,82,S,Yes,No
20,M,2003,91,IN,46260,86,65,93,83,87,82,S,Yes,No
24,F,2004,90,TX,76908,86,83,75,90,80,82,S,Yes,No
18,M,2004,90,SC,29061,84,85,75,81,87,82,S,Yes,No
20,M,2004,90,AZ,85737,82,81,89,84,74,82,S,Yes,No
18,M,2003,89,CA,93307,85,89,78,82,79,82,S,Yes,No
22,M,2005,89,NV,89086,76,80,91,70,87,82,S,Yes,No
22,M,2004,89,NY,14150,82,74,88,85,81,82,S,Yes,No
25,M,2004,89,NH,03820,82,74,77,83,94,82,S,Yes,No
20,M,2004,89,IN,46805,80,86,94,74,74,82,S,Yes,No
19,M,2004,88,TX,79007,82,81,84,84,79,82,S,Yes,No
26,M,2004,88,VA,22191,86,83,84,90,71,82,S,Yes,No
19,F,2003,87,MA,1020,80,88,82,83,75,82,S,Yes,No
21,M,2004,87,WI,54603,84,85,85,83,75,82,S,Yes,No
22,M,2004,87,GA,31098,84,92,87,76,73,82,S,Yes,No
19,M,2004,87,OH,45431,84,85,80,81,82,82,S,Yes,No
22,M,2004,87,MT,59405,75,72,85,78,93,82,S,Yes,No
20,M,2003,86,GA,31005,80,72,84,85,87,82,S,Yes,No
19,F,2004,85,IA,50263,80,80,89,80,79,82,S,Yes,No
23,M,2004,83,WV,25309,88,86,76,90,76,82,S,Yes,No
20,M,2004,83,AE,9464,84,78,83,88,79,82,S,Yes,No
22,M,2004,82,AZ,85712,84,76,85,88,79,82,S,Yes,No
